city,id,lat,long,date,n,variants
Bratislava,3060972,48.14816,17.10674,1794,10,Posonii|Posonii|Poszony|Pozsony es Komarom|Pozsonyban|Pressburg|Preßburg|W Pressburku
Bratislava,3060972,48.14816,17.10674,1795,4,Posonii|Pozsony|Preßburg
Bratislava,3060972,48.14816,17.10674,1796,18,Posonii|Posonyban|Pozsony|Pozsonyban|Presburg|Preßburg
Bratislava,3060972,48.14816,17.10674,1797,4,Posonii|Pozsonybau & Pesten|Preßburg
Bratislava,3060972,48.14816,17.10674,1798,7,Posonii|Preßburg
Bratislava,3060972,48.14816,17.10674,1799,6,Posonii|W Presspurku
Bratislava,3060972,48.14816,17.10674,1800,3,Posonii|Pozsony|Pozsonyban
Braunschweig,2945024,52.26594,10.52673,1704,3,Brunsvigae|Brunswigae
Braunschweig,2945024,52.26594,10.52673,1712,7,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1713,1,Brunswigæ
Braunschweig,2945024,52.26594,10.52673,1718,1,Brunsvigæ
Braunschweig,2945024,52.26594,10.52673,1721,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1722,3,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1724,3,Braunschweig|Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1725,1,Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1726,1,Brunsvicae
Braunschweig,2945024,52.26594,10.52673,1727,3,Braunschweig|Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1728,4,Braunschweig|Brunsvigae|Brunsvigae et Lipsiae
Braunschweig,2945024,52.26594,10.52673,1729,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1730,10,Braunschweig|Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1731,3,Braunschweig|Brunsuiga
Braunschweig,2945024,52.26594,10.52673,1732,4,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1733,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1734,3,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1735,9,Braunschweig|Brunsvigae|[S.l. Braunschweig]
Braunschweig,2945024,52.26594,10.52673,1736,7,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1737,2,Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1738,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1739,2,Brunsvigae|Hildesiae Et Brunsuigiae
Braunschweig,2945024,52.26594,10.52673,1740,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1741,3,Braunschweig|Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1743,2,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1744,2,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1745,2,Braunschweig|Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1746,1,Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1747,3,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1748,2,Braunschweig|Brunsvici
Braunschweig,2945024,52.26594,10.52673,1749,1,[Braunschweig]
Braunschweig,2945024,52.26594,10.52673,1750,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1753,1,Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1754,3,Braunschweig|Braunschweig u. Hildesheim
Braunschweig,2945024,52.26594,10.52673,1756,2,Braunschweig|Braunschweig
Braunschweig,2945024,52.26594,10.52673,1757,1,Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1758,2,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1759,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1760,2,Braunschweig|Brunswigae
Braunschweig,2945024,52.26594,10.52673,1761,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1762,3,Braunschweig|Braunschweig und Hildesheim|Braunschweig
Braunschweig,2945024,52.26594,10.52673,1763,3,Braunschweig|Braunschweig und Helmstedt
Braunschweig,2945024,52.26594,10.52673,1764,2,Braunschweig|Braunschweig
Braunschweig,2945024,52.26594,10.52673,1765,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1766,8,Braunschweig|Braunschweig und Hildesheim|Braunschweig
Braunschweig,2945024,52.26594,10.52673,1767,5,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1768,5,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1769,6,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1770,11,Braunschweig|Braunschweig und Wolfenbüttel|[Braunschweig]
Braunschweig,2945024,52.26594,10.52673,1771,3,Braunschweig|[Braunschweig]
Braunschweig,2945024,52.26594,10.52673,1772,6,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1773,5,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1774,9,Braunschweig|Brunsuic
Braunschweig,2945024,52.26594,10.52673,1775,2,Braunschweig|Braunschweig
Braunschweig,2945024,52.26594,10.52673,1776,4,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1777,6,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1778,22,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1779,5,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1780,5,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1781,7,Braunschweig|Brunsvigae
Braunschweig,2945024,52.26594,10.52673,1782,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1783,3,Braunschweig|Braunschweig
Braunschweig,2945024,52.26594,10.52673,1784,2,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1786,2,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1787,1,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1788,2,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1789,15,"Braunschweig|Strasburg, Braunschweig"
Braunschweig,2945024,52.26594,10.52673,1790,7,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1791,12,Braunschweig|Germanien [i.e. Braunschweig]|Wien u. Braunschweig
Braunschweig,2945024,52.26594,10.52673,1792,11,Braunschweig|Wien u. Braunschweig
Braunschweig,2945024,52.26594,10.52673,1793,8,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1794,6,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1795,7,Braunschweig
Braunschweig,2945024,52.26594,10.52673,1796,6,Braunschweig|Brunsvic|À Brunsvick
Braunschweig,2945024,52.26594,10.52673,1797,8,Braunschweig|Brunswick|[Braunschweig]
Braunschweig,2945024,52.26594,10.52673,1798,8,Braunschweig|Braunschweig]|Hambourg et Brunswick
Braunschweig,2945024,52.26594,10.52673,1799,19,Braunschweig|Braunschweig und Helmstädt|Brunsvic|Hambourg et Brunswick|[Braunschweig?]
Braunschweig,2945024,52.26594,10.52673,1800,13,Braunschweig|Brunswic|Brunswick
Breda,2758401,51.58656,4.77596,1792,1,Breda
Breda,2758401,51.58656,4.77596,1793,2,Breda
Bregenz,2781503,47.50311,9.7471,1741,1,Bregenz
Bregenz,2781503,47.50311,9.7471,1753,1,Bregenz
Bregenz,2781503,47.50311,9.7471,1785,3,Bregenz
Bregenz,2781503,47.50311,9.7471,1787,1,Bregenz
Bregenz,2781503,47.50311,9.7471,1788,1,Bregenz
Bregenz,2781503,47.50311,9.7471,1790,2,Bregenz
Bregenz,2781503,47.50311,9.7471,1791,1,Bregenz
Bregenz,2781503,47.50311,9.7471,1793,2,Bregenz
Bregenz,2781503,47.50311,9.7471,1800,1,Bregenz
Bremen,2944388,53.07582,8.80717,1700,1,Bremæ
Bremen,2944388,53.07582,8.80717,1702,1,Bremae
Bremen,2944388,53.07582,8.80717,1704,1,Bremae
Bremen,2944388,53.07582,8.80717,1705,1,Bremen
Bremen,2944388,53.07582,8.80717,1706,1,Bremæ
Bremen,2944388,53.07582,8.80717,1707,1,Bremae
Bremen,2944388,53.07582,8.80717,1708,3,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1709,1,Bremae
Bremen,2944388,53.07582,8.80717,1711,1,Bremen
Bremen,2944388,53.07582,8.80717,1713,2,Bremae
Bremen,2944388,53.07582,8.80717,1715,2,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1716,1,Bremen
Bremen,2944388,53.07582,8.80717,1717,2,Bremae
Bremen,2944388,53.07582,8.80717,1718,1,Bremae
Bremen,2944388,53.07582,8.80717,1719,3,Bremae|Leipzig und Bremen
Bremen,2944388,53.07582,8.80717,1720,2,Bremen
Bremen,2944388,53.07582,8.80717,1721,2,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1723,2,Bremae
Bremen,2944388,53.07582,8.80717,1724,2,Bremae
Bremen,2944388,53.07582,8.80717,1729,1,Bremae
Bremen,2944388,53.07582,8.80717,1730,3,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1731,3,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1732,1,Bremae
Bremen,2944388,53.07582,8.80717,1736,1,Bremae
Bremen,2944388,53.07582,8.80717,1737,1,Bremen
Bremen,2944388,53.07582,8.80717,1738,3,Bremen
Bremen,2944388,53.07582,8.80717,1739,1,Bremæ
Bremen,2944388,53.07582,8.80717,1740,1,Bremen
Bremen,2944388,53.07582,8.80717,1741,1,Bremae
Bremen,2944388,53.07582,8.80717,1742,3,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1743,3,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1745,1,Bremen
Bremen,2944388,53.07582,8.80717,1747,2,Bremæ|Leipzig und Bremen
Bremen,2944388,53.07582,8.80717,1748,1,Bremae
Bremen,2944388,53.07582,8.80717,1751,2,Bremen
Bremen,2944388,53.07582,8.80717,1752,2,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1753,1,Bremen
Bremen,2944388,53.07582,8.80717,1755,1,Bremen
Bremen,2944388,53.07582,8.80717,1756,2,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1757,2,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1759,1,Bremen
Bremen,2944388,53.07582,8.80717,1760,1,Bremae
Bremen,2944388,53.07582,8.80717,1762,1,Breme
Bremen,2944388,53.07582,8.80717,1763,2,Bremae
Bremen,2944388,53.07582,8.80717,1764,3,Bremae
Bremen,2944388,53.07582,8.80717,1765,1,Bremen
Bremen,2944388,53.07582,8.80717,1766,10,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1767,7,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1768,23,Bremae|Bremen
Bremen,2944388,53.07582,8.80717,1769,8,Bremae|Bremen|Hamburg u. Bremen|Hamburg und Bremen
Bremen,2944388,53.07582,8.80717,1770,7,Bremae|Bremen|Bremen und Leipzig|Bremen
Bremen,2944388,53.07582,8.80717,1771,3,Bremae|Bremen|Bremen
Bremen,2944388,53.07582,8.80717,1772,1,Bremae
Bremen,2944388,53.07582,8.80717,1773,1,Bremen
Bremen,2944388,53.07582,8.80717,1774,2,Bremae
Bremen,2944388,53.07582,8.80717,1775,3,Bremen
Bremen,2944388,53.07582,8.80717,1776,4,Bremen
Bremen,2944388,53.07582,8.80717,1777,6,Bremen
Bremen,2944388,53.07582,8.80717,1778,1,Bremen
Bremen,2944388,53.07582,8.80717,1779,1,Bremen
Bremen,2944388,53.07582,8.80717,1781,4,Bremen
Bremen,2944388,53.07582,8.80717,1782,4,Bremen
Bremen,2944388,53.07582,8.80717,1783,5,Bremen
Bremen,2944388,53.07582,8.80717,1789,1,Bremen
Bremen,2944388,53.07582,8.80717,1791,1,Bremen
Bremen,2944388,53.07582,8.80717,1794,5,Bremen
Bremen,2944388,53.07582,8.80717,1796,1,Bremen
Bremen,2944388,53.07582,8.80717,1797,3,Bremen
Bremen,2944388,53.07582,8.80717,1798,2,Bremen
Bremen,2944388,53.07582,8.80717,1799,6,Bremen
Bremen,2944388,53.07582,8.80717,1800,5,A Bremen|Bremen
Brescia,3181554,45.53558,10.21472,1700,1,Brescia
Brescia,3181554,45.53558,10.21472,1701,1,Brixiae
Brescia,3181554,45.53558,10.21472,1717,1,Brixinæ
Brescia,3181554,45.53558,10.21472,1720,1,Brixiae
Brescia,3181554,45.53558,10.21472,1722,2,Brixiae
Brescia,3181554,45.53558,10.21472,1723,1,Brixiae
Brescia,3181554,45.53558,10.21472,1724,3,Brescia|Brixiae|Brixie
Brescia,3181554,45.53558,10.21472,1728,2,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1737,1,Brescia
Brescia,3181554,45.53558,10.21472,1738,4,Brixiae|Brixiæ
Brescia,3181554,45.53558,10.21472,1739,6,Brescia|Brixiae|Brixiæ
Brescia,3181554,45.53558,10.21472,1740,1,Brixiae
Brescia,3181554,45.53558,10.21472,1741,4,Brixiae
Brescia,3181554,45.53558,10.21472,1742,1,Brixiae
Brescia,3181554,45.53558,10.21472,1743,7,Brixiae
Brescia,3181554,45.53558,10.21472,1744,2,Brixiae
Brescia,3181554,45.53558,10.21472,1745,3,Brixiae
Brescia,3181554,45.53558,10.21472,1746,7,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1747,3,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1748,7,Brescia|Brixiae|Brixinae
Brescia,3181554,45.53558,10.21472,1749,6,Brescia|Brixiae|Brixiæ
Brescia,3181554,45.53558,10.21472,1750,3,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1751,1,Brescia
Brescia,3181554,45.53558,10.21472,1752,3,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1753,3,Brescia
Brescia,3181554,45.53558,10.21472,1754,2,Brixiae|Brixiæ
Brescia,3181554,45.53558,10.21472,1755,7,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1756,4,Brescia|Brixinae
Brescia,3181554,45.53558,10.21472,1757,2,Brixiae
Brescia,3181554,45.53558,10.21472,1758,3,Brescia
Brescia,3181554,45.53558,10.21472,1759,10,Brescia|Brixiae|Brixinae
Brescia,3181554,45.53558,10.21472,1760,9,Brescia|Brixinæ
Brescia,3181554,45.53558,10.21472,1761,7,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1762,3,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1763,6,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1764,1,Brescia
Brescia,3181554,45.53558,10.21472,1765,3,Brixinae
Brescia,3181554,45.53558,10.21472,1766,3,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1767,2,Brixiae
Brescia,3181554,45.53558,10.21472,1768,2,Brescia|Brixinæ
Brescia,3181554,45.53558,10.21472,1769,2,Brixiae|Brixiæ
Brescia,3181554,45.53558,10.21472,1771,2,Brescia
Brescia,3181554,45.53558,10.21472,1772,1,Brixinae
Brescia,3181554,45.53558,10.21472,1775,1,Brixiae
Brescia,3181554,45.53558,10.21472,1777,4,Brescia|Brixinae|Brixinæ
Brescia,3181554,45.53558,10.21472,1778,6,Brescia|Brixiae|Brixinæ
Brescia,3181554,45.53558,10.21472,1780,2,Brescia
Brescia,3181554,45.53558,10.21472,1782,2,Brescia|Brixiae
Brescia,3181554,45.53558,10.21472,1784,1,Brescia
Brescia,3181554,45.53558,10.21472,1785,1,Brescia
Brescia,3181554,45.53558,10.21472,1787,1,Brescia
Brescia,3181554,45.53558,10.21472,1794,1,Brescia
Brescia,3181554,45.53558,10.21472,1795,1,Brescia
Brescia,3181554,45.53558,10.21472,1797,1,Brixiae
Brest,629634,52.09755,23.68775,1773,1,Brest
Brno,3078610,49.19522,16.60796,1700,4,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1701,5,Brünn
Brno,3078610,49.19522,16.60796,1702,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1703,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1704,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1705,7,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1706,3,Brunae in Moravia|Brünn
Brno,3078610,49.19522,16.60796,1707,1,Brünn
Brno,3078610,49.19522,16.60796,1708,1,Brünn
Brno,3078610,49.19522,16.60796,1709,1,Brünn
Brno,3078610,49.19522,16.60796,1710,1,Brunae
Brno,3078610,49.19522,16.60796,1711,1,Brün[n]
Brno,3078610,49.19522,16.60796,1712,1,Brunae
Brno,3078610,49.19522,16.60796,1713,2,Brünn|Brünn und Ollmütz
Brno,3078610,49.19522,16.60796,1714,2,Brünn|[Brünn]
Brno,3078610,49.19522,16.60796,1716,3,Brunae|Brünn|Wien und Brün [Brünn]
Brno,3078610,49.19522,16.60796,1717,6,Brün|Brünn|Viennae et Brunae
Brno,3078610,49.19522,16.60796,1719,3,Brünn|Wien u. Brün|[Brünn]
Brno,3078610,49.19522,16.60796,1720,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1721,1,Brünn
Brno,3078610,49.19522,16.60796,1722,3,Brünn
Brno,3078610,49.19522,16.60796,1723,1,Brünn
Brno,3078610,49.19522,16.60796,1724,2,Brünn
Brno,3078610,49.19522,16.60796,1725,1,Brünn
Brno,3078610,49.19522,16.60796,1726,1,Brünn
Brno,3078610,49.19522,16.60796,1727,2,Brünn
Brno,3078610,49.19522,16.60796,1728,1,Brünn
Brno,3078610,49.19522,16.60796,1729,1,Brünn
Brno,3078610,49.19522,16.60796,1730,3,Bruna|Brünn|Brünn
Brno,3078610,49.19522,16.60796,1731,3,Bruna|Brünn
Brno,3078610,49.19522,16.60796,1732,2,Brünn
Brno,3078610,49.19522,16.60796,1733,1,Brünn
Brno,3078610,49.19522,16.60796,1734,1,Wienn u. Brünn
Brno,3078610,49.19522,16.60796,1735,4,Wienn und Brünn
Brno,3078610,49.19522,16.60796,1736,7,Brunae|Brünn|Wienn u. Brünn
Brno,3078610,49.19522,16.60796,1737,1,Wienn & Brünn
Brno,3078610,49.19522,16.60796,1740,1,Brünn
Brno,3078610,49.19522,16.60796,1741,2,Brünn|Brünn
Brno,3078610,49.19522,16.60796,1743,2,Brünn
Brno,3078610,49.19522,16.60796,1744,1,Brünn
Brno,3078610,49.19522,16.60796,1747,2,Brünn
Brno,3078610,49.19522,16.60796,1750,1,"Prag, Brünn, und Ollmütz"
Brno,3078610,49.19522,16.60796,1751,2,Brünn
Brno,3078610,49.19522,16.60796,1752,1,[Brünn]
Brno,3078610,49.19522,16.60796,1759,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1762,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1765,2,Brünn
Brno,3078610,49.19522,16.60796,1766,1,Brünn
Brno,3078610,49.19522,16.60796,1769,7,Brünn
Brno,3078610,49.19522,16.60796,1770,4,Brünn
Brno,3078610,49.19522,16.60796,1771,1,Brünn
Brno,3078610,49.19522,16.60796,1774,1,Brünn
Brno,3078610,49.19522,16.60796,1776,1,Brünn
Brno,3078610,49.19522,16.60796,1778,3,Brünn
Brno,3078610,49.19522,16.60796,1779,7,"Brunae|Brunae Moravorum|Brünn|Prag, Brünn und Ollmütz|[S.l. Brünn]"
Brno,3078610,49.19522,16.60796,1780,2,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1781,5,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1782,10,Brünn
Brno,3078610,49.19522,16.60796,1783,8,Brünn
Brno,3078610,49.19522,16.60796,1784,3,"Brünn|Troppau, Brünn, Wien"
Brno,3078610,49.19522,16.60796,1785,3,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1786,8,Brünn
Brno,3078610,49.19522,16.60796,1787,24,Brünn|Brünn|[Brünn]
Brno,3078610,49.19522,16.60796,1788,23,Brünn
Brno,3078610,49.19522,16.60796,1789,18,Brünn
Brno,3078610,49.19522,16.60796,1790,11,Brünn|[Brünn]
Brno,3078610,49.19522,16.60796,1791,6,Brünn
Brno,3078610,49.19522,16.60796,1792,5,Brünn
Brno,3078610,49.19522,16.60796,1793,6,Brünn
Brno,3078610,49.19522,16.60796,1794,4,Brünn
Brno,3078610,49.19522,16.60796,1795,8,Brünn
Brno,3078610,49.19522,16.60796,1796,4,Brunae|Brünn
Brno,3078610,49.19522,16.60796,1797,4,Brünn
Brno,3078610,49.19522,16.60796,1798,5,Brünn
Brno,3078610,49.19522,16.60796,1799,2,Brünn
Brno,3078610,49.19522,16.60796,1800,2,Brünn|Brünn
Brugge,2800931,51.20892,3.22424,1723,1,Bruges
Brugge,2800931,51.20892,3.22424,1730,1,Bruges
Brugge,2800931,51.20892,3.22424,1736,4,Brugge
Brugge,2800931,51.20892,3.22424,1764,1,Brugge
Brugge,2800931,51.20892,3.22424,1765,1,Brugge
Brugge,2800931,51.20892,3.22424,1773,1,Bruges
Brugge,2800931,51.20892,3.22424,1775,1,Brugge
Brugge,2800931,51.20892,3.22424,1789,1,Bruges
Brugge,2800931,51.20892,3.22424,1790,2,Bruges
Bruxelles,2800866,50.85045,4.34878,1700,15,Brusselle|Brusselles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1701,3,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1702,12,A Brusselles|Brusselas|Brusselles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1703,7,A Bruxelles|Bruxelles|Bruxellis|Brüssel
Bruxelles,2800866,50.85045,4.34878,1704,25,A Brusselles|Brussel|Brusselas|Brusselle|Brusselles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1705,10,Brussel|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1706,18,Brussel|Brusselle|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1707,9,Brussel|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1708,5,Brussel|Brusselle|Bruxelles|En Bruselas
Bruxelles,2800866,50.85045,4.34878,1709,13,A Bruxelles|Brusselles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1710,8,A Bruxelles|Brusselle|Brusselles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1711,5,Brussele|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1712,7,Brusselle|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1713,7,A Brusselle|Brussel|Brusselle|Bruxelles|Paris et Bruxelles
Bruxelles,2800866,50.85045,4.34878,1714,2,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1715,12,Brussel|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1716,2,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1717,4,Brussel|Brusselle|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1718,6,A Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1719,6,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1720,7,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1721,12,A Bruxelles|Brusselas|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1722,7,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1723,16,A Brusselle|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1724,3,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1725,4,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1726,6,A Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1727,3,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1728,3,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1729,8,Brussel|Brusselle|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1730,1,Brusselas
Bruxelles,2800866,50.85045,4.34878,1731,5,A Bruxelles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1732,8,A Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1733,1,Bruxellis
Bruxelles,2800866,50.85045,4.34878,1734,6,Brusselles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1735,3,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1736,3,Brussel|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1737,6,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1738,4,Bruxelles|Tot Brussel
Bruxelles,2800866,50.85045,4.34878,1739,9,Brusselles|Bruxelles|Bruxellis|Tot Brussel
Bruxelles,2800866,50.85045,4.34878,1740,4,Brusselle|Tot Brussel
Bruxelles,2800866,50.85045,4.34878,1741,2,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1742,4,A Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1743,13,A Bruxelles|Brusselle|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1744,6,A Brusselles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1745,5,A Brusselles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1746,2,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1747,5,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1748,4,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1749,7,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1750,4,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1751,2,Brusselles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1752,5,A Bruxelles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1753,11,Brusselles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1754,4,Brussel|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1755,4,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1757,3,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1759,2,Bruxelles|Bruxelles [u. a.]
Bruxelles,2800866,50.85045,4.34878,1760,2,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1761,2,Bruxelles|à Bruxelles
Bruxelles,2800866,50.85045,4.34878,1762,10,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1763,6,... à Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1764,2,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1765,1,Bruxellis
Bruxelles,2800866,50.85045,4.34878,1766,1,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1767,7,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1768,5,"A Paris , & se trouve ... à Liege ... à Bruxelles|Bruxelles|Bruxellis"
Bruxelles,2800866,50.85045,4.34878,1769,1,Bruxelles et Paris
Bruxelles,2800866,50.85045,4.34878,1770,10,A Bruxelles|Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1771,6,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1772,7,A Bruxelles|Brussels|Bruxelles|Tot Brussel
Bruxelles,2800866,50.85045,4.34878,1773,10,Bruxelles|Et À Bruxelles
Bruxelles,2800866,50.85045,4.34878,1774,9,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1775,2,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1776,4,A Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1777,1,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1778,8,A Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1779,4,Bruxelles|À Bruxelles
Bruxelles,2800866,50.85045,4.34878,1780,3,Bruxelles|Bruxellis
Bruxelles,2800866,50.85045,4.34878,1781,10,A Bruxelles|Brussel|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1782,8,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1783,3,Bruxelles|Bruxelles u.a.
Bruxelles,2800866,50.85045,4.34878,1784,2,Bruxelles|Bruxelles [Brüssel]
